query_id,client_email,client_mobile,query_heading,query_description,status,date_raised,date_closed,is_open,valid_before_norm,normalized_mobile,valid_after_norm,query_created_time,query_closed_time,resolution_time_days,category,is_valid_email
Q1713,gileshaley@example.org,9854504299,Data Export,Need JSON export option.,Closed,2025-06-25,2025-06-29,False,True,9854504299,True,2025-06-25,2025-06-29,4.0,Data Export,True
Q1714,ilee@example.net,3852530754,Account Suspension,Need reason for my suspension.,Closed,2025-01-29,2025-02-02,False,False,3852530754,False,2025-01-29,2025-02-02,4.0,Account Suspension,True
Q1715,cardenasbecky@example.com,6702020835,Billing Problem,Need clarification on currency charges.,Closed,2025-06-20,2025-07-03,False,True,6702020835,True,2025-06-20,2025-07-03,13.0,Billing Problem,True
Q1716,justincampbell@example.net,2676510258,Login Issue,Seeing 'invalid session token' error.,Closed,2025-05-17,2025-05-18,False,False,2676510258,False,2025-05-17,2025-05-18,1.0,Login Issue,True
Q1717,nancy27@example.org,145111502,Technical Support,Feature working on web but not mobile.,Closed,2025-02-25,2025-02-26,False,False,145111502,False,2025-02-25,2025-02-26,1.0,Technical Support,True
Q1718,singhrussell@example.com,4780204398,UI Feedback,Tooltips not displaying on hover.,Closed,2025-04-13,2025-04-19,False,False,4780204398,False,2025-04-13,2025-04-19,6.0,UI Feedback,True
Q1719,sararodriguez@example.net,4466301584,Subscription Cancellation,Was offered discount after cancel — still charged full.,Closed,2025-05-31,2025-06-12,False,False,4466301584,False,2025-05-31,2025-06-12,12.0,Subscription Cancellation,True
Q1720,denisemoore@example.net,3393392094,Payment Failure,Card declined despite funds.,Closed,2025-05-07,2025-05-13,False,False,3393392094,False,2025-05-07,2025-05-13,6.0,Payment Failure,True
Q1721,wandalewis@example.com,8888574339,Feature Request,Would like push notifications for updates.,Closed,2025-04-14,2025-04-23,False,True,8888574339,True,2025-04-14,2025-04-23,9.0,Feature Request,True
Q1722,gomezbruce@example.org,9715648671,Technical Support,White screen on startup.,Closed,2025-04-16,2025-04-20,False,True,9715648671,True,2025-04-16,2025-04-20,4.0,Technical Support,True
Q1723,rachel61@example.net,6440368710,Data Export,Export email not received.,Closed,2025-07-15,2025-07-27,False,True,6440368710,True,2025-07-15,2025-07-27,12.0,Data Export,True
Q1724,baileytonya@example.com,3862936941,Bug Report,Date selector not responsive.,Closed,2025-02-25,2025-02-27,False,False,3862936941,False,2025-02-25,2025-02-27,2.0,Bug Report,True
Q1725,xwilliams@example.net,6196677406,Data Export,Time range in export is incorrect.,Closed,2025-05-06,2025-05-11,False,True,6196677406,True,2025-05-06,2025-05-11,5.0,Data Export,True
Q1726,paul00@example.org,3064895503,Feature Request,Save filter views for reuse.,Closed,2025-02-08,2025-02-17,False,False,3064895503,False,2025-02-08,2025-02-17,9.0,Feature Request,True
Q1727,vanessajohnson@example.net,5426980267,Subscription Cancellation,Auto-renew not turned off.,Closed,2025-02-04,2025-02-09,False,False,5426980267,False,2025-02-04,2025-02-09,5.0,Subscription Cancellation,True
Q1728,aray@example.net,3373426777,UI Feedback,Alignment issues in forms.,Closed,2025-03-27,2025-04-01,False,False,3373426777,False,2025-03-27,2025-04-01,5.0,UI Feedback,True
Q1729,stacy89@example.org,7163505227,Login Issue,Getting 'user not found' even with valid ID.,Closed,2025-02-21,2025-02-22,False,True,7163505227,True,2025-02-21,2025-02-22,1.0,Login Issue,True
Q1730,kaylahendrix@example.net,6702334723,Subscription Cancellation,Need proof of cancellation for records.,Closed,2025-07-08,2025-07-26,False,True,6702334723,True,2025-07-08,2025-07-26,18.0,Subscription Cancellation,True
Q1731,josephmargaret@example.com,8513591194,Login Issue,Login page taking too long to load.,Closed,2025-04-30,2025-05-03,False,True,8513591194,True,2025-04-30,2025-05-03,3.0,Login Issue,True
Q1732,baldwintonya@example.com,1478308126,Login Issue,Login page taking too long to load.,Closed,2025-03-11,2025-03-14,False,False,1478308126,False,2025-03-11,2025-03-14,3.0,Login Issue,True
Q1733,owenshaley@example.net,2550744672,Technical Support,White screen on startup.,Opened,2025-04-16,,True,False,2550744672,False,2025-04-16,,,Technical Support,True
Q1734,zduncan@example.org,3305115986,Payment Failure,Promo code not working during payment.,Closed,2025-02-23,2025-02-28,False,False,3305115986,False,2025-02-23,2025-02-28,5.0,Payment Failure,True
Q1735,vickie22@example.net,87974050,Billing Problem,Charged extra on my last invoice.,Closed,2025-02-21,2025-02-23,False,False,87974050,False,2025-02-21,2025-02-23,2.0,Billing Problem,True
Q1736,andersontyler@example.org,5083264026,Login Issue,Account locked after failed attempts.,Closed,2025-03-05,2025-03-13,False,False,5083264026,False,2025-03-05,2025-03-13,8.0,Login Issue,True
Q1737,bhamilton@example.com,4822838810,Billing Problem,Billing cycle was reset unexpectedly.,Closed,2025-04-25,2025-04-26,False,False,4822838810,False,2025-04-25,2025-04-26,1.0,Billing Problem,True
Q1738,reevespaul@example.org,4764744451,Technical Support,Slow performance during peak hours.,Closed,2025-02-09,2025-02-25,False,False,4764744451,False,2025-02-09,2025-02-25,16.0,Technical Support,True
Q1739,uprice@example.net,3956631437,Technical Support,White screen on startup.,Closed,2025-06-17,2025-06-26,False,False,3956631437,False,2025-06-17,2025-06-26,9.0,Technical Support,True
Q1740,griffinrobert@example.net,8524117297,Subscription Cancellation,Can’t contact support post cancellation.,Closed,2025-04-08,2025-04-11,False,True,8524117297,True,2025-04-08,2025-04-11,3.0,Subscription Cancellation,True
Q1741,ythomas@example.net,5810654346,Technical Support,Slow performance during peak hours.,Closed,2025-07-22,2025-07-29,False,False,5810654346,False,2025-07-22,2025-07-29,7.0,Technical Support,True
Q1742,sophia18@example.org,7681708963,Billing Problem,Billed for a cancelled plan.,Closed,2025-02-22,2025-02-25,False,True,7681708963,True,2025-02-22,2025-02-25,3.0,Billing Problem,True
Q1743,peterlawrence@example.net,7949011392,Technical Support,Cannot upload files to cloud.,Closed,2025-03-07,2025-03-13,False,True,7949011392,True,2025-03-07,2025-03-13,6.0,Technical Support,True
Q1744,melvin03@example.com,9751714368,Feature Request,Suggesting calendar integration.,Closed,2025-02-12,2025-02-23,False,True,9751714368,True,2025-02-12,2025-02-23,11.0,Feature Request,True
Q1745,fkelly@example.org,6287422729,Billing Problem,Unable to update billing address.,Closed,2025-04-16,2025-04-17,False,True,6287422729,True,2025-04-16,2025-04-17,1.0,Billing Problem,True
Q1746,cindy79@example.net,4076217164,UI Feedback,Icons not intuitive.,Closed,2025-04-24,2025-05-01,False,False,4076217164,False,2025-04-24,2025-05-01,7.0,UI Feedback,True
Q1747,wadejesse@example.com,7795917840,Subscription Cancellation,Auto-renew not turned off.,Closed,2025-03-08,2025-03-16,False,True,7795917840,True,2025-03-08,2025-03-16,8.0,Subscription Cancellation,True
Q1748,helen39@example.net,3819231499,Subscription Cancellation,Cancel option not visible in settings.,Closed,2025-04-16,2025-04-17,False,False,3819231499,False,2025-04-16,2025-04-17,1.0,Subscription Cancellation,True
Q1749,eileenmitchell@example.com,8120897826,Login Issue,Login button is unresponsive.,Closed,2025-02-13,2025-02-20,False,True,8120897826,True,2025-02-13,2025-02-20,7.0,Login Issue,True
Q1750,shaley@example.org,4875578854,Login Issue,Unable to login with correct credentials.,Closed,2025-03-08,2025-03-10,False,False,4875578854,False,2025-03-08,2025-03-10,2.0,Login Issue,True
Q1751,murphylisa@example.com,3814677437,Account Suspension,Need reason for my suspension.,Closed,2025-07-09,2025-07-11,False,False,3814677437,False,2025-07-09,2025-07-11,2.0,Account Suspension,True
Q1752,alex23@example.org,3884947771,Billing Problem,Late fee charged wrongly.,Closed,2025-04-23,2025-04-26,False,False,3884947771,False,2025-04-23,2025-04-26,3.0,Billing Problem,True
Q1753,vcollins@example.net,1862821472,UI Feedback,Font inconsistent across pages.,Closed,2025-02-16,2025-02-24,False,False,1862821472,False,2025-02-16,2025-02-24,8.0,UI Feedback,True
Q1754,markbailey@example.com,6043212805,Bug Report,Unable to delete old entries.,Closed,2025-03-16,2025-03-17,False,True,6043212805,True,2025-03-16,2025-03-17,1.0,Bug Report,True
Q1755,arthurbest@example.com,5113620403,Account Suspension,Received policy violation but unclear why.,Closed,2025-06-15,2025-06-19,False,False,5113620403,False,2025-06-15,2025-06-19,4.0,Account Suspension,True
Q1756,ddavis@example.org,340624312,Login Issue,Getting 'user not found' even with valid ID.,Closed,2025-01-29,2025-02-01,False,False,340624312,False,2025-01-29,2025-02-01,3.0,Login Issue,True
Q1757,dominguezmelissa@example.net,4197863401,Feature Request,Please add support for dark mode.,Closed,2025-04-27,2025-04-28,False,False,4197863401,False,2025-04-27,2025-04-28,1.0,Feature Request,True
Q1758,christopherhoward@example.org,9769414890,Bug Report,Dropdown not loading values.,Closed,2025-02-06,2025-02-08,False,True,9769414890,True,2025-02-06,2025-02-08,2.0,Bug Report,True
Q1759,zwilliams@example.org,8556235641,Login Issue,Getting 'user not found' even with valid ID.,Closed,2025-07-27,2025-08-04,False,True,8556235641,True,2025-07-27,2025-08-04,8.0,Login Issue,True
Q1760,mmatthews@example.com,5348980114,Account Suspension,Suspension mail was too vague.,Closed,2025-03-12,2025-03-19,False,False,5348980114,False,2025-03-12,2025-03-19,7.0,Account Suspension,True
Q1761,murphydonna@example.org,4170955789,Bug Report,Dropdown not loading values.,Closed,2025-06-27,2025-06-29,False,False,4170955789,False,2025-06-27,2025-06-29,2.0,Bug Report,True
Q1762,qmurray@example.com,9502255996,UI Feedback,Buttons overlap on smaller screens.,Closed,2025-05-23,2025-05-30,False,True,9502255996,True,2025-05-23,2025-05-30,7.0,UI Feedback,True
Q1763,ariasvictor@example.org,6142970219,Payment Failure,Didn’t receive invoice after payment.,Closed,2025-06-16,2025-06-25,False,True,6142970219,True,2025-06-16,2025-06-25,9.0,Payment Failure,True
Q1764,lawrencegreg@example.net,9509737415,Login Issue,Login button is unresponsive.,Closed,2025-03-31,2025-04-01,False,True,9509737415,True,2025-03-31,2025-04-01,1.0,Login Issue,True
Q1765,cassidyhester@example.com,1960897624,Bug Report,Check/uncheck box not saving state.,Closed,2025-06-21,2025-07-04,False,False,1960897624,False,2025-06-21,2025-07-04,13.0,Bug Report,True
Q1766,yhubbard@example.com,4782132305,Feature Request,Can we have auto-save for drafts?,Closed,2025-04-24,2025-05-02,False,False,4782132305,False,2025-04-24,2025-05-02,8.0,Feature Request,True
Q1767,milleranthony@example.org,7111305293,Data Export,Need JSON export option.,Closed,2025-03-20,2025-04-03,False,True,7111305293,True,2025-03-20,2025-04-03,14.0,Data Export,True
Q1768,gabriellaross@example.org,6053069087,Feature Request,Would like push notifications for updates.,Closed,2025-04-22,2025-04-26,False,True,6053069087,True,2025-04-22,2025-04-26,4.0,Feature Request,True
Q1769,kwatkins@example.org,7554215884,Billing Problem,Charged extra on my last invoice.,Closed,2025-01-30,2025-02-10,False,True,7554215884,True,2025-01-30,2025-02-10,11.0,Billing Problem,True
Q1770,sherry80@example.org,8101611944,Feature Request,Suggesting calendar integration.,Closed,2025-07-14,2025-07-15,False,True,8101611944,True,2025-07-14,2025-07-15,1.0,Feature Request,True
Q1771,elizabethwalls@example.com,5824218727,Bug Report,Sidebar collapses on scroll.,Closed,2025-02-11,2025-02-12,False,False,5824218727,False,2025-02-11,2025-02-12,1.0,Bug Report,True
Q1772,katrina03@example.net,2395124962,Data Export,Export email not received.,Closed,2025-06-08,2025-06-15,False,False,2395124962,False,2025-06-08,2025-06-15,7.0,Data Export,True
Q1773,william55@example.net,5992040585,Bug Report,Reports section not opening.,Closed,2025-06-23,2025-07-06,False,False,5992040585,False,2025-06-23,2025-07-06,13.0,Bug Report,True
Q1774,christineswanson@example.com,703769956,Technical Support,Download button is inactive.,Closed,2025-02-23,2025-02-24,False,False,703769956,False,2025-02-23,2025-02-24,1.0,Technical Support,True
Q1775,briancompton@example.com,8072750765,UI Feedback,Dropdowns too close together.,Closed,2025-06-06,2025-06-10,False,True,8072750765,True,2025-06-06,2025-06-10,4.0,UI Feedback,True
Q1776,leonardfelicia@example.com,1586127126,Bug Report,Exported file missing columns.,Closed,2025-02-10,2025-02-11,False,False,1586127126,False,2025-02-10,2025-02-11,1.0,Bug Report,True
Q1777,hnewman@example.net,6067164423,Payment Failure,Payment gateway not redirecting.,Closed,2025-07-06,2025-07-08,False,True,6067164423,True,2025-07-06,2025-07-08,2.0,Payment Failure,True
Q1778,ramirezjason@example.org,1338702808,Billing Problem,Duplicate transaction found.,Closed,2025-03-23,2025-03-27,False,False,1338702808,False,2025-03-23,2025-03-27,4.0,Billing Problem,True
Q1779,margaretflores@example.com,7878308339,UI Feedback,Sidebar hides important links.,Closed,2025-06-30,2025-07-11,False,True,7878308339,True,2025-06-30,2025-07-11,11.0,UI Feedback,True
Q1780,tracey27@example.com,6702036615,Billing Problem,Billed for a cancelled plan.,Closed,2025-06-17,2025-06-21,False,True,6702036615,True,2025-06-17,2025-06-21,4.0,Billing Problem,True
Q1781,adamsheather@example.com,7681374107,Bug Report,Color scheme inconsistent.,Closed,2025-04-09,2025-04-10,False,True,7681374107,True,2025-04-09,2025-04-10,1.0,Bug Report,True
Q1782,khernandez@example.net,9478904391,Feature Request,Ability to bulk edit entries needed.,Closed,2025-05-23,2025-05-24,False,True,9478904391,True,2025-05-23,2025-05-24,1.0,Feature Request,True
Q1783,zacharyanderson@example.org,5916768707,Payment Failure,Need GST invoice after payment.,Closed,2025-02-15,2025-02-18,False,False,5916768707,False,2025-02-15,2025-02-18,3.0,Payment Failure,True
Q1784,karenhuber@example.org,2117941142,Bug Report,Tab focus jumps incorrectly.,Closed,2025-07-18,2025-07-25,False,False,2117941142,False,2025-07-18,2025-07-25,7.0,Bug Report,True
Q1785,matthewtran@example.net,6544873916,Technical Support,Graphs not rendering properly.,Closed,2025-06-05,2025-06-06,False,True,6544873916,True,2025-06-05,2025-06-06,1.0,Technical Support,True
Q1786,yfuller@example.net,6239075012,Login Issue,Two-factor authentication is not sending code.,Closed,2025-01-30,2025-01-31,False,True,6239075012,True,2025-01-30,2025-01-31,1.0,Login Issue,True
Q1787,englishchristine@example.org,498998881,Login Issue,App logs me out automatically.,Closed,2025-02-26,2025-02-27,False,False,498998881,False,2025-02-26,2025-02-27,1.0,Login Issue,True
Q1788,ryan44@example.net,9456365538,Account Suspension,Got a warning mail I don’t understand.,Closed,2025-04-30,2025-05-10,False,True,9456365538,True,2025-04-30,2025-05-10,10.0,Account Suspension,True
Q1789,colemichael@example.net,3465768230,Bug Report,Check/uncheck box not saving state.,Closed,2025-02-17,2025-02-19,False,False,3465768230,False,2025-02-17,2025-02-19,2.0,Bug Report,True
Q1790,jill86@example.org,583780075,Technical Support,Slow performance during peak hours.,Closed,2025-05-09,2025-05-10,False,False,583780075,False,2025-05-09,2025-05-10,1.0,Technical Support,True
Q1791,austin11@example.org,3121294695,Account Suspension,My account was suspended without notice.,Closed,2025-02-22,2025-02-23,False,False,3121294695,False,2025-02-22,2025-02-23,1.0,Account Suspension,True
Q1792,ngarcia@example.org,6007675092,Billing Problem,Amount charged doesn’t match pricing plan.,Closed,2025-07-06,2025-07-13,False,True,6007675092,True,2025-07-06,2025-07-13,7.0,Billing Problem,True
Q1793,bowmanjoshua@example.net,376787114,Login Issue,Login button is unresponsive.,Closed,2025-03-28,2025-04-10,False,False,376787114,False,2025-03-28,2025-04-10,13.0,Login Issue,True
Q1794,iyoung@example.net,2711912810,Technical Support,White screen on startup.,Closed,2025-02-25,2025-02-26,False,False,2711912810,False,2025-02-25,2025-02-26,1.0,Technical Support,True
Q1795,mitchelljoshua@example.net,2564818988,Subscription Cancellation,Wrong account cancelled.,Closed,2025-06-15,2025-06-19,False,False,2564818988,False,2025-06-15,2025-06-19,4.0,Subscription Cancellation,True
Q1796,floresdevin@example.com,9724407339,UI Feedback,Tooltips not displaying on hover.,Closed,2025-05-01,2025-05-02,False,True,9724407339,True,2025-05-01,2025-05-02,1.0,UI Feedback,True
Q1797,cynthia77@example.org,5344939289,Bug Report,Color scheme inconsistent.,Closed,2025-05-16,2025-05-26,False,False,5344939289,False,2025-05-16,2025-05-26,10.0,Bug Report,True
Q1798,vickihudson@example.net,4521995079,Feature Request,Please add support for dark mode.,Closed,2025-06-19,2025-07-01,False,False,4521995079,False,2025-06-19,2025-07-01,12.0,Feature Request,True
